,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
4117,Corcovado,Antônio Carlos Jobim,56,1963,False,0.623,0.191,5,-22.171,1,0.0331,0.315,0.696,0.0587,0.646,121.189,145960,4
4118,Watermelon Man - Remastered 2007,Herbie Hancock,55,1962,False,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,429267,4
4119,Our Love Is Here To Stay,Natalie Cole,50,1991,False,0.399,0.0971,0,-14.966,1,0.0285,0.863,3.83e-06,0.0715,0.135,68.897,209960,4
4120,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,55,1958,False,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342067,4
4121,"All Blues (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,52,1959,False,0.499,0.149,0,-18.305,1,0.0314,0.771,0.00469,0.115,0.363,139.815,692747,3
4122,Anything Goes,Tony Bennett,12,2014,False,0.504,0.6,0,-5.666,1,0.0787,0.589,0.0,0.0801,0.763,154.623,123973,4
4123,All The Things You Are,Dizzy Gillespie,52,2002,False,0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422,169507,4
4124,Turiya & Ramakrishna,Alice Coltrane,55,1996,False,0.418,0.295,6,-14.667,1,0.0303,0.913,0.896,0.248,0.132,109.621,498147,4
4125,It Never Entered My Mind,Miles Davis Quintet,57,1959,False,0.476,0.217,8,-10.75,1,0.0308,0.892,6.09e-05,0.0966,0.121,116.079,323187,4
4126,Si tu vois ma mère - Slow,Sidney Bechet,56,1997,False,0.46,0.379,3,-12.862,1,0.0402,0.811,0.866,0.552,0.61,79.53,193573,4
4127,Let's Call The Whole Thing Off,Ella Fitzgerald,54,1957,False,0.654,0.309,3,-13.485,1,0.168,0.818,0.0,0.315,0.599,123.251,251600,4
4128,This Guy's In Love With You,Steve Tyrell,49,2003,False,0.584,0.29,0,-11.226,1,0.0308,0.864,0.000247,0.122,0.257,91.405,223067,4
4129,I've Got To See You Again,Norah Jones,56,2002,False,0.675,0.266,5,-11.966,0,0.0261,0.784,0.000659,0.132,0.434,98.802,253333,4
4130,It Never Entered My Mind,Mulgrew Miller,47,2002,False,0.446,0.22,3,-17.385,1,0.0362,0.926,0.912,0.11,0.227,110.368,392733,4
4131,Cause We've Ended as Lovers,Jeff Beck,56,1975,False,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,342067,4
4132,Strange Meadow Lark,The Dave Brubeck Quartet,47,1959,False,0.53,0.143,8,-17.471,1,0.0423,0.958,0.497,0.278,0.119,125.464,442227,4
4133,My Kind of Girl,Michael Bublé,38,2016,False,0.591,0.515,6,-6.004,1,0.0335,0.36,0.0,0.0723,0.562,113.994,246440,4
4134,Stolen Moments,Oliver Nelson,53,1961,False,0.575,0.187,0,-13.081,0,0.0512,0.927,0.877,0.166,0.342,107.469,525613,4
4135,Haupe,Duke Ellington,48,1959,False,0.415,0.0187,10,-20.209,1,0.0363,0.905,0.194,0.0979,0.14,111.42,156307,4
4136,Lullaby Of The Leaves,Gerry Mulligan Quartet,41,1952,False,0.44,0.182,0,-11.911,1,0.0427,0.967,0.901,0.0852,0.524,124.047,196147,4
4137,I Know You Know,Esperanza Spalding,50,2008,False,0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.097,0.79,89.083,225200,4
4138,Blue Ballad,Phil Woods,40,2011,False,0.47,0.156,2,-17.036,1,0.0399,0.623,0.187,0.104,0.059,118.176,394920,4
4139,Blue Rondo à la Turk,The Dave Brubeck Quartet,51,1959,False,0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640,4
4140,I Hear A Rhapsody,Bill Evans,47,1962,False,0.384,0.036,0,-25.958,0,0.0449,0.995,0.94,0.13,0.116,172.997,280027,3
4141,Never Let Me Go,Stacey Kent,48,2007,False,0.445,0.152,4,-16.581,1,0.0369,0.945,0.00232,0.0979,0.149,111.179,279377,4
4142,Autumn In New York,Billie Holiday,55,1956,False,0.587,0.098,10,-15.196,0,0.0607,0.958,7e-06,0.114,0.288,71.523,224333,4
4143,All Or Nothing At All,Harry James,40,1995,False,0.35,0.114,2,-15.725,0,0.0332,0.984,0.0101,0.285,0.265,113.382,176933,4
4144,Fly Me To The Moon,Frank Sinatra,64,2015,False,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,147147,4
4145,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald,67,2007,False,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,185160,4
4146,Take Five,The Dave Brubeck Quartet,69,1959,False,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133,5
4147,The Girl From Ipanema,Stan Getz,69,1964,False,0.653,0.149,10,-17.866,0,0.0392,0.867,0.000983,0.0986,0.481,130.359,320253,4
4148,My Baby Just Cares for Me (2013 - Remaster),Nina Simone,70,2013,False,0.747,0.243,4,-15.134,0,0.124,0.829,1.02e-06,0.0905,0.426,118.661,215747,4
4149,Cheek To Cheek,Ella Fitzgerald,63,1997,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,354533,4
4150,Stormy Weather,Etta James,68,1960,False,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,187667,3
4151,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,64,1964,False,0.52,0.132,0,-17.857,1,0.0478,0.916,0.00101,0.246,0.377,127.355,256560,4
4152,Autumn Leaves,Chet Baker,55,2010,False,0.496,0.634,5,-10.328,0,0.0364,0.779,0.402,0.0746,0.606,93.357,423573,4
4153,Giant Steps - 2020 Remaster,John Coltrane,52,2020,False,0.417,0.42,0,-13.046,0,0.06,0.186,0.00111,0.185,0.517,147.143,287844,4
4154,Nature Boy,Nat King Cole,59,1961,False,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,173533,1
4155,Fly Me To The Moon,Astrud Gilberto,65,1965,False,0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,142533,4
4156,Coffee Cold,Galt MacDermot,63,2000,False,0.685,0.472,9,-9.691,0,0.0298,0.785,0.284,0.224,0.475,80.487,205720,4
4157,Misty,Sarah Vaughan,56,1958,False,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,179373,3
4158,Blue Rondo à la Turk,The Dave Brubeck Quartet,47,1959,False,0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640,4
4159,Love Me Or Leave Me,Nina Simone,58,1966,False,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,244867,4
4160,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis,54,1959,False,0.629,0.278,8,-12.229,1,0.0329,0.662,0.000229,0.106,0.503,128.453,586493,4
4161,My Favorite Things,John Coltrane,54,1961,False,0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,824133,3
4162,Mack the Knife,Louis Armstrong,56,1929,False,0.673,0.377,0,-14.141,1,0.0697,0.586,0.0,0.332,0.713,88.973,201467,4
4163,I've Got A Crush On You,Ella Fitzgerald,58,1950,False,0.455,0.106,2,-14.086,1,0.0422,0.986,0.0,0.122,0.258,66.807,196440,4
4164,All the Things You Are,Charlie Parker,48,2002,False,0.594,0.115,8,-14.916,1,0.044,0.99,0.853,0.107,0.456,126.902,170626,4
4165,A Day In The Life,Wes Montgomery,52,1967,False,0.483,0.364,9,-10.78,0,0.0265,0.564,0.299,0.0542,0.349,98.445,349907,4
4166,"Take the ""A"" Train",Duke Ellington,46,2008,False,0.5,0.284,0,-15.59,1,0.0404,0.272,0.0432,0.12,0.576,93.724,332640,4
4167,Summertime,Charlie Parker,58,1957,False,0.339,0.342,7,-7.596,0,0.0313,0.962,0.319,0.162,0.393,132.599,167121,3
4168,"Mercy, Mercy, Mercy",Cannonball Adderley,52,1997,False,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,4
4169,Blue Train,John Coltrane,53,1957,False,0.503,0.286,8,-15.425,1,0.045,0.643,0.00112,0.156,0.569,136.098,643128,4
4170,Love Theme From Spartacus - Remastered 2023,Yusef Lateef,57,2024,False,0.572,0.306,4,-15.813,0,0.0303,0.648,0.916,0.0724,0.555,133.338,255097,3
4171,You Go To My Head - 2020 Mix,Frank Sinatra,51,1960,False,0.147,0.215,3,-14.594,0,0.0346,0.965,0.000928,0.184,0.102,171.46,266800,3
4172,Autumn Leaves,Cannonball Adderley,56,1958,False,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,659520,4
4173,My Funny Valentine - Rudy Van Gelder Remaster 2007,Miles Davis Quintet,54,1957,False,0.551,0.119,0,-15.468,0,0.0435,0.924,0.00264,0.119,0.243,70.129,358200,4
4174,Mean To Me - Remastered/1998,Dean Martin,52,1960,False,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,130253,4
4175,Lullaby Of Birdland,Sarah Vaughan,53,1954,False,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,240867,4
4176,St. Thomas,Sonny Rollins,46,1957,False,0.541,0.607,0,-8.435,1,0.0438,0.727,0.442,0.0997,0.754,104.96,406267,4
4177,Better Git It in Your Soul,Charles Mingus,48,1959,False,0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,440840,4
4178,Teach Me Tonight,Dinah Washington,60,1988,False,0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,167493,4
4179,Midnight Blue - Remastered,Kenny Burrell,53,1963,False,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,242347,4
4180,On The Sunny Side Of The Street,Dizzy Gillespie,51,2017,False,0.671,0.352,0,-11.511,1,0.0556,0.532,0.000141,0.11,0.396,120.235,342891,4
4181,Blue Bossa - Remastered,Joe Henderson,50,1963,False,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440,4
4182,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,48,1999,False,0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,625293,4
4183,Stompin At The Savoy,Benny Goodman,56,1990,False,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,195533,4
4184,Splanky,Count Basie,49,1958,False,0.583,0.376,6,-10.914,1,0.0433,0.725,0.251,0.0642,0.614,120.713,217373,4
4185,Lover Man,Billie Holiday,56,1958,False,0.365,0.136,0,-12.42,1,0.0436,0.921,0.0,0.103,0.255,64.212,197707,3
4186,Visa från Utanmyra,Jan Johansson,50,1964,False,0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,273800,4
4187,Footprints - Remastered,Wayne Shorter,52,1967,False,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,449773,3
4188,But Beautiful,Stan Getz,58,1973,False,0.499,0.0539,11,-21.882,1,0.0396,0.972,0.0287,0.0839,0.324,72.981,280840,4
4189,Journey In Satchidananda,Alice Coltrane,51,1971,False,0.184,0.543,11,-13.583,0,0.0391,0.016,0.0,0.105,0.211,98.4,396067,3
4190,"Straight, No Chaser",Thelonious Monk,50,1967,False,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,688133,4
4191,Tea for Two,Art Tatum,50,1933,False,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,193867,4
4192,Let's Do It,Eartha Kitt,52,1957,False,0.653,0.0518,8,-19.594,1,0.0359,0.874,1.94e-06,0.242,0.426,96.591,185467,4
4193,"Goodbye, Old Girl",Art Farmer,46,1960,False,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,274333,4
4194,Besame Mucho,Dave Brubeck,52,2001,False,0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,354573,4
4195,"Waltz For Debby - Live At The Village Vanguard, New York / 1961 / Take 2",Bill Evans Trio,53,1961,False,0.579,0.223,5,-22.061,1,0.0412,0.89,0.848,0.105,0.531,88.809,409640,3
4196,From Gagarin's Point of View,Esbjörn Svensson Trio,50,1999,False,0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,243333,4
4197,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan,50,1957,False,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,429040,4
4198,Blue Monk - Rudy Van Gelder Remaster,Thelonious Monk,46,1954,False,0.444,0.339,3,-16.936,1,0.0418,0.66,0.103,0.163,0.656,142.112,456360,4
4199,Chloe,Joe Pass,47,2014,False,0.483,0.186,7,-21.828,0,0.042,0.943,0.877,0.115,0.51,150.705,321952,4
4200,Crystal Silence,Chick Corea,48,1972,False,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,415000,4
4201,Maiden Voyage,Herbie Hancock,49,1965,False,0.467,0.459,0,-9.706,0,0.0305,0.719,0.00312,0.0944,0.178,124.379,477093,4
4202,I've Grown Accustomed To Her Face - Remastered/1998,Dean Martin,52,1960,False,0.567,0.124,0,-16.446,1,0.0562,0.792,0.0,0.106,0.343,79.37,162867,4
4203,Body and Soul,Coleman Hawkins,54,1996,False,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,182360,4
4204,Just Friends,Sarah Vaughan,42,1955,False,0.203,0.306,10,-12.366,0,0.0344,0.952,0.000307,0.281,0.0625,76.905,181493,4
4205,Tell Me a Bedtime Story,Herbie Hancock,48,1969,False,0.398,0.527,4,-16.591,0,0.0297,0.713,0.934,0.119,0.353,118.504,301867,4
4206,Four,Miles Davis Quintet,45,1959,False,0.484,0.635,0,-7.109,0,0.043,0.558,0.0,0.366,0.673,99.308,433107,4
4207,C Jam Blues,Oscar Peterson Trio,50,1963,False,0.47,0.308,5,-18.663,1,0.0369,0.82,0.039,0.115,0.857,115.459,203467,4
4208,Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham,53,1992,False,0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,190400,4
4209,Windows,Chick Corea,44,1993,False,0.503,0.344,1,-19.024,1,0.0369,0.673,0.381,0.096,0.468,108.489,191933,4
4210,Dolphin Dance,Ahmad Jamal Trio,50,1970,False,0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,309200,4
4211,They Can't Take That Away from Me (2012 - Remaster),Mel Tormé,46,2012,False,0.488,0.337,5,-10.185,0,0.0463,0.851,2.12e-05,0.126,0.471,133.27,181653,4
4212,Blue Skies,Art Tatum,44,1997,False,0.443,0.0711,1,-20.146,1,0.0486,0.989,0.894,0.101,0.596,175.02,172293,4
4213,Chitlins Con Carne,Kenny Burrell,50,1963,False,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,330440,4
4214,Stormy Weather,Oscar Peterson Trio,47,2016,False,0.659,0.154,7,-16.738,1,0.0571,0.991,0.899,0.103,0.576,119.405,215200,4
4215,Give Me The Simple Life,Lorez Alexandria,58,1964,False,0.716,0.133,0,-15.846,1,0.0421,0.879,0.0,0.0966,0.551,62.14,140520,3
4216,Salt Peanuts,Dizzy Gillespie,43,1955,False,0.701,0.393,5,-9.868,1,0.155,0.919,0.384,0.0964,0.791,75.908,196640,4
4217,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,52,1960,False,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,369387,4
4218,These Foolish Things - Remastered 1995,Lester Young,51,1995,False,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,190933,4
4219,Joy Spring,Clifford Brown,50,1954,False,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,410667,4
4220,I Fall In Love Too Easily,Bill Evans Trio,50,1962,False,0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,162680,4
4221,Bye Bye Blackbird,Etta Jones,56,1960,False,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,194240,4
4222,Four Brothers,Art Pepper,47,1959,False,0.492,0.583,8,-9.927,1,0.19,0.673,2.38e-06,0.201,0.798,73.64,178533,4
4223,Embraceable You,Sarah Vaughan,52,1954,False,0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,291173,4
4224,Ruby My Dear,Roy Hargrove,51,1994,False,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,372493,4
4225,Speak No Evil - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,46,1966,False,0.46,0.633,5,-7.153,0,0.0404,0.613,0.0,0.274,0.515,106.331,503787,3
4226,Cristo Redentor - Remastered,Donald Byrd,48,1963,False,0.26,0.203,7,-12.231,0,0.0353,0.99,0.944,0.134,0.064,173.503,343280,3
4227,The Shadow of Your Smile,Dexter Gordon,49,1969,False,0.555,0.0356,7,-20.862,0,0.0425,0.941,0.137,0.0816,0.194,111.337,297876,4
4228,O Pato,Stan Getz,53,1962,False,0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,149080,4
4229,Tenor Madness - Rudy Van Gelder Remaster,Sonny Rollins Quartet,42,1956,False,0.431,0.511,0,-8.052,0,0.0554,0.75,6.22e-05,0.332,0.664,174.922,733067,4
4230,Don't Go To Strangers,Etta Jones,52,1960,False,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,228360,4
4231,My One And Only Love,Chick Corea,50,2002,False,0.414,0.336,5,-16.054,0,0.0352,0.873,0.921,0.114,0.418,78.922,214027,4
4232,I'm A Fool To Want You,Dexter Gordon,48,1991,False,0.497,0.153,5,-12.65,0,0.0407,0.978,0.809,0.138,0.276,100.222,405227,4
4233,Django - Rudy Van Gelder Edition / Remastered 1999,Grant Green,46,1999,False,0.653,0.368,10,-11.567,0,0.0439,0.875,0.00305,0.0972,0.249,117.161,524093,4
4234,Isfahan,Duke Ellington,46,1967,False,0.247,0.072,8,-13.544,1,0.032,0.975,0.631,0.101,0.0872,173.372,245880,3
4235,If I Should Lose You,Nina Simone,48,1966,False,0.224,0.122,2,-16.766,1,0.036,0.985,0.0206,0.111,0.0952,82.277,235760,4
4236,Along Came Betty,Art Blakey,47,1959,False,0.665,0.359,1,-8.887,1,0.0326,0.801,0.106,0.145,0.4,111.639,368747,4
4237,A Night In Tunisia - Rudy Van Gelder Edition / 2003 Remaster,Dexter Gordon,44,1963,False,0.528,0.583,7,-8.776,0,0.0643,0.592,0.0,0.305,0.671,96.284,495373,4
4238,Dindi,Astrud Gilberto,51,1965,False,0.223,0.105,11,-18.898,0,0.0364,0.744,0.0,0.0889,0.178,170.469,161173,4
4239,All Alone,Mal Waldron,47,1966,False,0.492,0.205,9,-8.488,0,0.0577,0.983,0.893,0.122,0.109,128.315,310055,4
4240,Stardust,Gerry Mulligan,52,1988,False,0.54,0.0671,1,-18.633,1,0.0397,0.966,0.779,0.101,0.316,84.192,286133,4
4241,What A Little Moonlight Can Do - Remastered,Nancy Wilson,45,2004,False,0.59,0.485,0,-5.262,0,0.197,0.81,0.0,0.281,0.695,148.851,147667,4
4242,"Köln, January 24, 1975, Pt. II C - Live",Keith Jarrett,50,1975,False,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,416840,4
4243,Sunday,Ben Webster,46,2000,False,0.614,0.349,0,-14.38,0,0.0411,0.813,0.000575,0.193,0.839,104.66,237493,4
4244,Midnight Special - Remastered 2007/Rudy Van Gelder Edition,Jimmy Smith,46,1961,False,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,597280,4
4245,It Could Happen To You,Miles Davis Quintet,47,1958,False,0.623,0.403,5,-11.121,0,0.0426,0.451,1.13e-05,0.448,0.631,93.911,396960,4
4246,Cool Struttin',Sonny Clark,49,1958,False,0.58,0.48,7,-7.682,0,0.0339,0.837,0.00432,0.171,0.48,108.892,563613,4
4247,You Don't Know What Love Is,Anita O'Day,42,1955,False,0.423,0.0418,10,-17.75,1,0.0323,0.953,0.0,0.125,0.137,105.901,178067,4
4248,This I Dig Of You - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,45,1960,False,0.587,0.673,10,-7.858,1,0.0509,0.744,0.00618,0.0721,0.788,123.407,385867,4
4249,Joy Spring,Clifford Brown,46,1998,False,0.546,0.305,3,-10.934,1,0.0494,0.789,0.352,0.125,0.664,164.902,198800,3
4250,You Don't Know What Love Is,Dinah Washington,43,1955,False,0.516,0.101,10,-12.753,0,0.0513,0.966,3.89e-05,0.0906,0.31,137.832,245000,4
4251,Solar - Rudy Van Gelder Remaster,Miles Davis Quintet,49,1957,False,0.636,0.181,5,-17.511,0,0.0456,0.864,0.00251,0.0706,0.697,84.203,282867,3
4252,So Tender,Keith Jarrett,53,1983,False,0.373,0.302,1,-20.358,0,0.0376,0.818,0.835,0.171,0.35,86.925,435267,4
4253,One For Daddy-O,Cannonball Adderley,48,1958,False,0.616,0.434,5,-7.257,0,0.031,0.581,0.0,0.131,0.404,108.467,505453,4
4254,Senor Mouse,Gary Burton,42,1973,False,0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,377707,4
4255,Come Rain or Come Shine,Sarah Vaughan,46,1949,False,0.446,0.0879,4,-15.059,0,0.0392,0.936,0.0,0.104,0.154,119.511,203000,4
4256,Too Young To Go Steady,John Coltrane Quartet,52,1963,False,0.55,0.179,5,-12.481,1,0.039,0.965,0.368,0.0746,0.349,129.536,259813,4
4257,Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,Lee Morgan,52,1957,False,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,339333,3
4258,Polka Dots And Moonbeams - 1994 Remaster,Bud Powell,46,1998,False,0.558,0.0891,2,-17.633,0,0.0643,0.946,0.924,0.0966,0.13,100.523,243773,4
4259,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,Thad Jones,48,2007,False,0.509,0.224,0,-11.123,1,0.0327,0.736,0.301,0.327,0.17,112.355,403360,4
4260,Over The Rainbow,Lou Donaldson,47,1995,False,0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,431267,4
4261,This Is Always,Betty Carter,51,1993,False,0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,191960,4
4262,Search For Peace,McCoy Tyner,47,1967,False,0.456,0.222,0,-16.879,1,0.0354,0.938,0.806,0.24,0.15,112.725,392000,4
4263,Softly As In A Morning Sunrise - Remastered 2001/Rudy Van Gelder Edition,Sonny Clark Trio,50,1958,False,0.581,0.201,0,-15.421,0,0.0509,0.937,0.0946,0.137,0.448,126.745,393533,4
4264,You'd Be So Nice To Come Home To,Coleman Hawkins,49,1959,False,0.655,0.245,9,-13.662,0,0.0469,0.809,0.384,0.178,0.5,79.76,255627,4
4265,Alone Together,Peggy Lee,45,1958,False,0.589,0.386,5,-8.013,0,0.0441,0.75,0.0,0.15,0.518,142.371,127800,4
4266,Comin' Home Baby,Herbie Mann,45,2005,False,0.651,0.143,5,-22.617,1,0.0531,0.752,0.421,0.138,0.601,78.792,519600,4
4267,Stolen Moments,Ahmad Jamal Trio,45,1970,False,0.476,0.273,7,-17.457,0,0.0334,0.89,0.9,0.0978,0.164,117.779,392027,4
4268,'Long As You Know You're Living Yours,Keith Jarrett,45,1974,False,0.605,0.376,5,-14.978,1,0.0322,0.253,0.207,0.117,0.948,131.927,370867,4
4269,Moon River,Vince Guaraldi Trio,50,2010,False,0.319,0.157,0,-19.728,0,0.0368,0.987,0.849,0.138,0.266,191.259,321027,3
4270,Quintessence,Coleman Hawkins Quartet,49,1963,False,0.438,0.129,5,-15.984,1,0.0346,0.957,0.0459,0.0884,0.127,84.845,284680,3
4271,Cool Out,Leroy Hutson,43,1975,False,0.432,0.299,2,-13.241,0,0.0293,0.0695,3.19e-06,0.107,0.201,90.465,182028,4
4272,Lullaby Of The Leaves - 1998 Digital Remaster,Gerry Mulligan,44,1998,False,0.439,0.082,0,-17.066,1,0.0407,0.972,0.893,0.0913,0.492,124.69,195160,4
4273,Young And Foolish,Bill Evans,50,1959,False,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,354667,4
4274,In The Wee Small Hours Of The Morning,Johnny Hartman,47,1963,False,0.306,0.0422,6,-22.289,0,0.0386,0.962,0.0264,0.102,0.174,172.477,164933,3
4275,It Ain't Necessarily So,Mary Lou Williams,51,2016,False,0.477,0.237,4,-17.115,0,0.0321,0.947,0.901,0.0974,0.178,126.222,280481,3
4276,Softly As In A Morning Sunrise,The Modern Jazz Quartet,48,1954,False,0.634,0.327,0,-9.703,0,0.0551,0.709,0.0131,0.158,0.498,80.825,209400,4
4277,Hipsippy Blues,Art Blakey & The Jazz Messengers,44,2020,False,0.573,0.247,5,-19.282,0,0.0627,0.713,5.64e-05,0.103,0.604,138.234,400447,4
4278,I'm A Fool To Want You - 2006 Digital Remaster,Donald Byrd,48,2006,False,0.386,0.075,5,-14.124,0,0.0348,0.985,0.904,0.0869,0.23,96.76,372787,4
4279,Mood Indigo,Charles Mingus,47,1963,False,0.348,0.107,0,-22.793,0,0.0306,0.933,0.887,0.1,0.115,58.801,285933,4
4280,My Groove Your Move - Rudy Van Gelder Edition,Hank Mobley,45,1960,False,0.585,0.375,2,-12.171,0,0.0504,0.78,0.00365,0.0806,0.665,72.59,367400,4
4281,Danny's Dream,Lars Gullin,45,1998,False,0.521,0.0995,8,-17.071,1,0.0372,0.987,0.944,0.109,0.227,63.155,338733,4
4282,Never Will I Marry,Cannonball Adderley,44,1962,False,0.589,0.184,0,-12.282,1,0.049,0.631,0.0,0.0819,0.343,98.365,139200,4
4283,Fair Weather - Remastered,Art Farmer,42,1958,False,0.615,0.204,7,-16.075,1,0.0439,0.872,0.382,0.071,0.496,96.47,344067,4
4284,Night Dreamer - Remastered 2004 / Rudy Van Gelder Edition,Wayne Shorter,42,1964,False,0.459,0.545,3,-9.626,1,0.055,0.781,0.00789,0.162,0.438,100.398,435440,4
4285,It Never Entered My Mind,Coleman Hawkins,50,1959,False,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,346920,4
4286,Monticello,The Monty Alexander Trio,41,2014,False,0.559,0.481,11,-18.153,0,0.0433,0.673,0.86,0.215,0.494,99.797,232378,4
