Track Name,artists,popularity,release_year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Whiskey & Wine,The Kaizens,0,2021,False,0.569,0.903,9,-4.873,1,0.0872,0.00901,0.000132,0.27,0.663,155.037,217774,4,6
Left Hand Side,The Kaizens,0,2021,False,0.367,0.437,7,-13.793,1,0.0283,0.0136,0.00134,0.477,0.385,80.018,268000,4,6
Kilby Girl,The Backseat Lovers,76,2019,False,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4,5
This Ain't a Love Song,Scouting For Girls,0,2010,False,0.461,0.915,0,-3.581,1,0.0456,0.000413,0.0,0.415,0.526,176.701,210680,4,6
Love How It Hurts,Scouting For Girls,45,2012,False,0.49,0.762,0,-3.41,1,0.0367,0.00689,0.0,0.0812,0.386,109.761,187960,4,6
Lisztomania,Phoenix,2,2009,False,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,241547,4,0
Something Good Can Work,Two Door Cinema Club,0,2010,False,0.651,0.841,0,-5.099,1,0.0335,0.00563,0.00116,0.19,0.661,119.939,162907,4,6
Dakota,Stereophonics,0,2005,False,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,297427,4,6
Same Jeans,The View,54,2007,False,0.479,0.967,0,-2.445,1,0.0431,0.00697,0.0,0.217,0.719,134.743,213080,4,6
She's Electric,Oasis,0,1995,False,0.532,0.913,4,-3.098,1,0.0443,0.173,0.0,0.547,0.457,125.537,220533,4,6
Lightning Bolt,Jake Bugg,0,2012,False,0.561,0.846,9,-4.48,1,0.0867,0.0634,0.0,0.193,0.75,116.168,144013,4,6
Fill My Little World,The Feeling,0,2006,False,0.455,0.892,7,-3.46,1,0.0345,0.0789,0.0,0.341,0.666,175.979,247507,4,6
Hounds of Love,The Futureheads,50,2004,False,0.36,0.895,9,-3.795,1,0.117,0.0329,1.18e-06,0.06,0.424,168.214,182680,4,6
Ooh La,The Kooks,63,2006,False,0.545,0.873,10,-5.193,0,0.0825,0.0263,9.1e-05,0.145,0.748,150.841,208973,4,6
No Tomorrow,Orson,50,2006,False,0.656,0.624,3,-4.623,0,0.0691,0.0065,0.0,0.278,0.735,124.082,167493,4,2
Half the World Away,Oasis,15,2006,False,0.338,0.433,0,-9.117,1,0.0327,0.278,0.0,0.0986,0.215,172.348,255080,3,6
Buck Rogers,Feeder,1,2006,False,0.486,0.948,5,-4.239,1,0.0604,0.000254,0.000688,0.076,0.171,120.82,192027,4,4
Somewhere Else,Razorlight,50,2004,False,0.362,0.917,6,-3.003,0,0.0496,0.0725,1.54e-05,0.0938,0.477,156.09,196547,4,4
Smile Like You Mean It,The Killers,51,2004,False,0.352,0.972,3,-3.39,0,0.13,0.000379,0.0195,0.168,0.371,125.102,235173,4,6
Rock & Roll Queen,The Subways,5,2005,False,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,169947,4,4
Never Be Lonely,The Feeling,0,2006,False,0.496,0.837,5,-3.682,1,0.0332,0.0612,0.0,0.267,0.704,169.995,211533,4,6
Fake Tales Of San Francisco,Arctic Monkeys,65,2006,True,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,177947,4,6
Teenage Kicks,The Undertones,6,1979,False,0.415,0.782,2,-6.745,1,0.0461,0.0011,0.0,0.14,0.564,135.029,148480,4,6
Supermassive Black Hole,Muse,80,2006,False,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,4,5
A Design for Life - Remastered,Manic Street Preachers,54,1996,False,0.184,0.841,0,-4.723,1,0.0468,0.000811,4.47e-05,0.0422,0.349,88.224,257640,4,4
Place Your Hands,Reef,54,1997,False,0.507,0.978,2,-4.521,1,0.0864,0.0303,0.0,0.238,0.535,109.369,218427,4,6
Brimful of Asha (Norman Cook Remix) (Single Version),Cornershop,0,1997,False,0.686,0.936,11,-3.923,1,0.0571,0.22,0.0,0.0964,0.942,125.665,243667,4,1
Girl From Mars,Ash,0,1995,False,0.236,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.477,154.336,213533,4,6
Country House - 2012 Remaster,Blur,60,1995,False,0.331,0.885,9,-6.606,1,0.0923,0.205,0.0,0.123,0.589,175.293,236960,4,6
Lucky Man,The Verve,0,1997,False,0.393,0.605,2,-8.297,1,0.0312,0.358,0.000453,0.0937,0.208,75.97,293493,4,6
The Bad Touch,Bloodhound Gang,0,1999,True,0.827,0.747,0,-6.247,0,0.0377,0.00355,0.0253,0.101,0.969,122.984,260507,4,2
She Hates Me,Puddle Of Mudd,0,2001,True,0.585,0.757,4,-5.424,1,0.0302,0.00643,0.0,0.741,0.619,109.781,216760,4,6
Still Waiting,Sum 41,74,2002,True,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,4,6
Blurry,Puddle Of Mudd,0,2001,False,0.44,0.932,3,-4.488,0,0.0584,0.0102,0.0,0.142,0.495,157.438,303920,4,6
Times Like These,Foo Fighters,0,2002,False,0.373,0.905,4,-3.793,0,0.0823,1.17e-05,7.53e-06,0.321,0.274,144.574,265640,4,6
Listen Dear,The Coronas,25,2009,False,0.454,0.888,10,-3.748,0,0.0354,0.00154,0.000484,0.355,0.774,75.986,213226,4,6
Far From Here,The Coronas,16,2009,False,0.316,0.919,4,-3.794,1,0.0538,0.00276,0.0,0.172,0.488,83.456,256080,4,6
"Grace, Dont Wait",The Coronas,26,2007,False,0.279,0.748,6,-3.992,0,0.0494,0.0101,0.0,0.158,0.413,159.88,205867,4,4
San Diego Song,The Coronas,40,2007,False,0.409,0.655,5,-5.965,1,0.0356,0.00421,0.0,0.183,0.353,170.852,171360,4,6
Indian Summer,Stereophonics,0,2013,False,0.662,0.697,0,-4.874,1,0.0276,0.351,0.0,0.354,0.852,104.985,268493,4,1
Love It When You Call,The Feeling,0,2006,False,0.626,0.871,0,-3.942,1,0.035,0.0144,0.0,0.0872,0.795,117.01,214973,4,6
Feeling A Moment,Feeder,0,2006,False,0.123,0.673,4,-4.546,1,0.0452,0.0174,0.0328,0.242,0.258,166.424,249933,4,4
I Wish I Was James Bond,Scouting For Girls,0,2007,False,0.353,0.876,10,-3.19,1,0.0874,0.0507,0.0,0.206,0.534,199.954,194187,4,6
Many of Horror,Biffy Clyro,58,2010,False,0.498,0.647,1,-7.631,1,0.0358,0.00427,9.87e-06,0.146,0.257,163.87,258573,4,6
The Captain,Biffy Clyro,48,2010,False,0.411,0.62,0,-6.263,1,0.0511,0.0762,0.0,0.0906,0.783,129.205,223200,3,6
Where Is My Mind?,Pixies,0,1988,False,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,236973,4,6
Longshot,Catfish and the Bottlemen,49,2019,False,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,232960,4,6
Sheila,Jamie T,56,2007,True,0.729,0.865,7,-6.006,1,0.05,0.0858,0.0,0.0764,0.709,95.003,259813,4,6
Why'd You Only Call Me When You're High?,Arctic Monkeys,88,2013,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,5
Sticks 'N' Stones,Jamie T,57,2009,True,0.545,0.851,6,-3.569,1,0.0935,0.0572,0.0,0.403,0.787,179.947,240833,4,6
Pluto Projector,Rex Orange County,77,2019,False,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4,3
Sunflower,Rex Orange County,1,2017,True,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4,6
Television / So Far So Good,Rex Orange County,0,2017,True,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,262600,4,2
It's Not The Same Anymore,Rex Orange County,63,2019,False,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,386200,4,2
A Song About Being Sad,Rex Orange County,0,2016,True,0.567,0.263,5,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,136000,4,2
Happiness,Rex Orange County,0,2017,False,0.399,0.235,5,-9.774,1,0.0334,0.734,1.56e-06,0.161,0.197,105.645,279693,3,1
Loving Is Easy (feat. Benny Sings),Rex Orange County,1,2017,True,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4,2
Untitled,Rex Orange County,0,2017,True,0.567,0.199,9,-9.601,1,0.101,0.905,0.0,0.131,0.329,83.827,135707,5,2
10/10,Rex Orange County,56,2019,True,0.487,0.909,10,-4.092,1,0.0993,0.302,3.01e-05,0.0781,0.293,187.826,146093,4,4
Corduroy Dreams,Rex Orange County,0,2016,True,0.608,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,206975,4,2
Face to Face,Rex Orange County,57,2019,False,0.739,0.441,10,-7.654,0,0.0604,0.598,0.0,0.176,0.442,124.081,219800,4,2
Never Had The Balls,Rex Orange County,51,2019,False,0.696,0.677,5,-7.812,1,0.0369,0.383,0.000273,0.0508,0.351,150.034,236893,4,5
KEEP IT UP,Rex Orange County,51,2022,False,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,183000,4,2
AMAZING,Rex Orange County,70,2022,False,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,209200,4,2
MAKING TIME,Rex Orange County,52,2022,False,0.465,0.348,3,-9.399,1,0.0275,0.377,0.000747,0.335,0.296,144.748,115400,3,2
Uno,Rex Orange County,53,2016,True,0.773,0.451,5,-9.796,0,0.279,0.785,2.23e-06,0.0902,0.439,163.924,171789,4,2
Edition,Rex Orange County,56,2017,True,0.857,0.331,1,-10.264,1,0.219,0.807,0.0,0.106,0.261,140.949,115000,4,2
Rex (Intro),Rex Orange County,48,2016,True,0.583,0.245,6,-13.942,1,0.0531,0.898,0.0,0.102,0.13,123.017,107170,4,2
4 Seasons,Rex Orange County,56,2017,True,0.504,0.458,7,-7.87,1,0.0388,0.214,0.0,0.116,0.169,125.124,301773,4,2
IF YOU WANT IT,Rex Orange County,49,2022,True,0.808,0.577,6,-7.416,1,0.0566,0.0303,3.36e-06,0.156,0.327,139.864,187160,4,0
Foreword,Linkin Park,17,2003,False,0.0,0.302,10,-16.309,0,0.0,0.117,0.989,0.0938,0.0,0.0,13440,0,6
Don't Stay,Linkin Park,56,2003,False,0.488,0.995,1,-3.096,0,0.108,0.00153,0.0,0.911,0.679,90.058,187933,4,6
Lying from You,Linkin Park,56,2003,False,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,4,6
Hit the Floor,Linkin Park,54,2003,False,0.74,0.959,9,-3.692,1,0.193,0.0629,0.0,0.0444,0.878,150.007,164213,4,6
Easier to Run,Linkin Park,53,2003,False,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,204173,4,6
Figure.09,Linkin Park,54,2003,False,0.518,0.951,9,-3.198,1,0.0529,0.00919,0.0,0.148,0.537,98.068,197507,4,6
Breaking the Habit,Linkin Park,71,2003,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,196907,4,6
From the Inside,Linkin Park,61,2003,False,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,173933,3,6
Nobody's Listening,Linkin Park,52,2003,False,0.502,0.831,2,-3.723,1,0.295,0.105,1.3e-06,0.174,0.451,199.972,178867,3,6
Session,Linkin Park,49,2003,False,0.562,0.936,10,-7.8,1,0.0617,0.0336,0.727,0.537,0.235,98.039,143800,4,6
Not a Pop Song,Little Mix,47,2020,False,0.624,0.651,0,-4.715,1,0.0372,0.279,0.0,0.0782,0.355,139.115,179413,4,0
Wonderland,Taylor Swift,59,2014,False,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,245560,4,5
Cherry,Harry Styles,72,2019,False,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4,5
Canyon Moon,Harry Styles,67,2019,False,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,189787,4,5
To Be So Lonely,Harry Styles,67,2019,False,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,192080,4,5
Why Don't We Go There,One Direction,59,2013,False,0.523,0.939,8,-3.311,1,0.0454,0.000754,0.0,0.0406,0.788,160.019,174360,4,5
Sparks Fly,Taylor Swift,56,2010,False,0.608,0.785,5,-2.976,1,0.0311,0.0387,0.0,0.158,0.376,114.985,260947,4,5
Smooth Criminal - 2012 Remaster,Michael Jackson,76,2012,False,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,2
Impossible,James Arthur,80,2013,False,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,209440,4,0
Bills,LunchMoney Lewis,50,2015,True,0.699,0.747,5,-3.453,1,0.0964,0.274,0.0,0.486,0.683,126.001,204600,4,2
Levels - Radio Edit,Avicii,82,2011,False,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,4,0
Waka Waka (Esto es Africa) (feat. Freshlyground),Shakira,44,2010,False,0.432,0.86,11,-5.125,0,0.213,0.00682,4.32e-06,0.225,0.714,188.938,202560,3,6
Tonight (I'm Fuckin' You),Enrique Iglesias,66,2010,True,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,232213,4,0
She Doesn't Mind - Pitbull Remix,Sean Paul,46,2019,False,0.73,0.799,7,-5.36,0,0.0695,0.000704,1.98e-06,0.177,0.613,121.291,240141,4,0
Firestone,Kygo,0,2015,False,0.684,0.64,11,-7.338,0,0.0454,0.406,2.86e-05,0.0989,0.427,113.952,270787,4,0
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,67,2015,False,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,224258,4,0
Heroes,Måns Zelmerlöw,57,2015,False,0.484,0.791,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,190613,4,6
Blame (feat. John Newman),Calvin Harris,81,2014,False,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4,0
Don't Wanna Go Home,Jason Derulo,65,2011,False,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4,0
Do It Again,Pia Mia,72,2015,True,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,207747,4,2
Easy Love,Sigala,43,2015,False,0.696,0.955,9,-2.887,1,0.0688,0.257,0.00114,0.092,0.689,124.01,228587,4,0
L'Amour Toujours - Tiësto Edit,Dzeko & Torres,0,2015,False,0.591,0.931,3,-2.867,1,0.0967,0.00763,0.000216,0.153,0.17,129.975,162462,4,0
Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,40,2009,False,0.582,0.806,0,-4.118,1,0.063,0.317,0.0,0.0899,0.628,151.872,212853,4,2
Because Of You,Ne-Yo,77,2007,False,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840,4,0
Young Girls,Bruno Mars,67,2012,False,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720,4,0
Talk Dirty (feat. 2 Chainz),Jason Derulo,73,2013,True,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,4,0
Summit (feat. Ellie Goulding),Skrillex,58,2011,False,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989,373987,4,0
La Gozadera (feat. Marc Anthony),Gente De Zona,75,2016,False,0.616,0.989,9,-1.698,0,0.0483,0.166,0.0,0.172,0.902,95.036,203160,4,6
Save The World,Swedish House Mafia,68,2011,False,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338,4,0
Lovers on the Sun (feat. Sam Martin),David Guetta,72,2014,False,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,4,0
Down By The River,Milky Chance,0,2013,False,0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,241053,4,1
Superheroes,The Script,75,2014,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4,6
Every Teardrop Is a Waterfall,Coldplay,71,2011,False,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796,4,5
Hurts Like Heaven,Coldplay,57,2011,False,0.418,0.773,10,-6.187,1,0.0305,0.01,0.00418,0.269,0.273,89.961,242253,4,5
Hide Away,Daya,0,2016,False,0.885,0.801,11,-4.716,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,192376,4,0
Goodbye My Lover,James Blunt,71,2005,False,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,258653,4,3
Changes - Radio Mix,Faul & Wad,66,2013,False,0.772,0.7,1,-7.285,1,0.0332,0.00585,0.49,0.0745,0.426,126.017,202173,4,0
Time to Pretend,MGMT,80,2007,True,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,3,6
Sun Is Up - Play & Win Radio Edit,INNA,36,2011,False,0.799,0.887,0,-3.686,0,0.0474,0.078,0.246,0.0469,0.62,127.977,222813,4,0
Neon Lights,Demi Lovato,62,2013,False,0.631,0.819,9,-4.24,1,0.122,0.0767,0.0,0.1,0.733,125.928,233173,4,0
#thatPOWER,will.i.am,67,2013,False,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507,4,0
Bumpy Ride,Mohombi,0,2010,False,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,224720,4,0
Stereo Love,Edward Maya,73,2009,False,0.778,0.777,9,-5.359,1,0.0362,0.0338,0.0218,0.0772,0.362,127.051,247615,4,0
We Own The Night,The Wanted,55,2013,False,0.547,0.939,11,-4.052,1,0.131,0.00591,0.0,0.227,0.557,103.933,206162,4,6
Dance Again (feat. Pitbull),Jennifer Lopez,1,2012,False,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,237267,4,0
La Bicicleta,Carlos Vives,74,2017,False,0.745,0.944,0,-3.959,1,0.134,0.21,1.45e-06,0.333,0.951,179.991,229510,4,5
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,71,2014,False,0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975,215187,4,3
Exceptional,China Anne McClain,45,2011,False,0.675,0.888,11,-4.58,1,0.0428,0.00215,0.000292,0.197,0.901,129.975,175707,4,6
Magic in the Air (feat. Ahmed Chawki),Magic System,70,2014,False,0.621,0.907,2,-3.923,1,0.0474,0.091,0.0,0.067,0.884,128.056,233693,4,6
I Just Had Sex,The Lonely Island,62,2011,True,0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,166560,4,6
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,71,2014,True,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,4,2
Propuesta Indecente,Romeo Santos,82,2014,False,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,4,5
It's Been So Long,The Living Tombstone,74,2014,False,0.564,0.647,10,-6.759,0,0.0407,0.114,0.0,0.17,0.458,95.923,174395,4,5
House of Gold,Twenty One Pilots,71,2013,False,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,163880,4,6
Forget You,CeeLo Green,65,2010,False,0.696,0.875,0,-3.682,1,0.0649,0.134,0.0,0.159,0.772,127.39,222733,4,5
Lights,Ellie Goulding,65,2010,False,0.703,0.731,8,-6.283,0,0.0311,0.0721,0.00191,0.138,0.719,120.028,244267,4,0
Dangerous (feat. Sam Martin),David Guetta,68,2014,False,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641,4,0
Here's to Never Growing Up,Avril Lavigne,69,2013,True,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,214320,4,6
I Wouldn't Mind,He Is We,75,2017,False,0.557,0.295,0,-7.583,1,0.0277,0.798,0.0,0.0951,0.411,108.055,200059,4,2
Just My Type,The Vamps,61,2018,False,0.61,0.87,2,-4.012,0,0.0693,0.00299,0.0,0.064,0.523,125.014,211360,4,0
Holding on to You,Twenty One Pilots,68,2013,False,0.608,0.776,11,-3.635,1,0.0511,0.241,0.0,0.0713,0.814,89.996,263733,4,6
Discord,The Living Tombstone,71,2012,False,0.677,0.83,8,-4.358,0,0.0452,0.00806,3.35e-05,0.0788,0.829,104.994,193776,4,6
Uma Thurman,Fall Out Boy,69,2015,False,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,4,6
In The Night,The Weeknd,75,2015,True,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653,3,5
I Won't Give Up,Jason Mraz,70,2012,False,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166,3,3
"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,67,2010,False,0.426,0.936,8,-5.52,0,0.0828,2.1e-05,0.0,0.926,0.416,158.038,219107,4,4
To the Bone,JT Music,64,2016,False,0.776,0.857,8,-5.397,1,0.0354,0.195,0.0,0.268,0.852,100.006,293400,4,5
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,72,2011,True,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4,0
Cruise - Remix,Florida Georgia Line,56,2013,False,0.525,0.915,0,-4.351,0,0.0789,0.0156,0.0,0.66,0.623,149.042,208787,4,1
Just A Kiss,Lady A,0,2011,False,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881,218840,4,1
Psycho,Post Malone,53,2018,False,0.755,0.557,8,-7.991,1,0.109,0.532,0.0,0.111,0.462,139.977,221440,4,2
Talk,Khalid,65,2019,False,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,197487,4,0
679 (feat. Remy Boyz),Fetty Wap,78,2015,True,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,4,2
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,76,2014,False,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,3,5
Tequila,Dan + Shay,71,2018,False,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4,1
Take Me to Church,Hozier,80,2014,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4,5
Broccoli,DRAM,65,2016,True,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,225205,4,2
Wanted,Hunter Hayes,66,2011,False,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,228840,4,1
Boo'd Up,Ella Mai,69,2017,False,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,0
1-800-273-8255,Logic,76,2017,True,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,4,2
Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,63,2015,False,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,4,2
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,76,2013,False,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,223840,4,2
Loyal (feat. Lil Wayne & Tyga),Chris Brown,76,2014,True,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,4,0
"i hate u, i love u (feat. olivia o'brien)",gnash,76,2016,True,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,251034,4,2
Girl On Fire (feat. Nicki Minaj) - Inferno Version,Alicia Keys,55,2012,False,0.591,0.808,9,-5.943,1,0.288,0.0869,0.00396,0.147,0.337,92.864,270720,4,2
Here,Alessia Cara,0,2015,False,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,4,0
Don't Tell 'Em,Jeremih,75,2015,True,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,4,2
Imma Be,Black Eyed Peas,0,2009,False,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,257560,4,0
How To Love,Lil Wayne,0,2011,False,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,240307,4,0
Redbone,Childish Gambino,4,2016,True,0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,326933,4,2
Show Me (feat. Chris Brown),Kid Ink,70,2014,True,0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,217800,4,2
Say Aah (feat. Fabolous),Trey Songz,62,2009,False,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01,207547,4,2
Mi Gente (feat. Beyoncé),J Balvin,57,2017,False,0.759,0.716,11,-6.36,0,0.0818,0.0223,0.0,0.231,0.469,105.009,209733,4,2
Adorn,Miguel,73,2012,False,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,0
Speechless,Dan + Shay,70,2018,False,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4,1
It Ain’t Me (with Selena Gomez),Kygo,68,2017,False,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4,0
Blow,Kesha,71,2010,False,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,219973,4,5
Dirt Road Anthem,Jason Aldean,19,2010,False,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400,4,1
Find Your Love,Drake,68,2010,False,0.627,0.614,6,-6.006,0,0.17,0.0211,0.0,0.0286,0.758,96.038,208947,4,2
Right Above It,Lil Wayne,70,2010,True,0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,271947,4,4
I'm On One,DJ Khaled,71,2011,True,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,296147,4,4
Strip That Down,Liam Payne,67,2017,False,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,204502,4,2
Stuck Like Glue,Sugarland,63,2010,False,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,247587,4,5
Deuces (feat. Tyga & Kevin McCall),Chris Brown,70,2011,True,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,276560,4,0
You Say,Lauren Daigle,76,2018,False,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4,6
Unsteady,X Ambassadors,75,2015,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,4,6
